heures;cours.quantité;
16:56:46;0.0024;179270
16:56:46;0.0024;50000
16:56:46;0.0024;13933
16:56:46;0.0024;25040
16:56:46;0.0024;741412
16:56:46;0.0024;100000
16:56:46;0.0024;200000
16:56:46;0.0024;100
16:56:46;0.0024;87500
16:56:46;0.0024;130000
16:56:46;0.0024;87500
16:56:46;0.0024;500000
16:56:46;0.0024;160000
16:56:46;0.0024;44000
16:56:46;0.0024;450000
16:56:46;0.0024;20000
16:56:46;0.0024;4000000
16:56:46;0.0024;50000
16:56:46;0.0024;1878433
16:56:31;0.0024;900000
16:56:25;0.0025;585337
16:56:25;0.0025;414663
16:56:23;0.0025;150000
16:55:46;0.0025;50000
16:55:37;0.0024;2221567
16:55:37;0.0024;20733
16:55:37;0.0024;15000
16:55:37;0.0024;63000
16:55:37;0.0024;200000
16:55:37;0.0024;88133
16:55:37;0.0024;109999
16:55:37;0.0024;4300000
16:55:37;0.0024;97200
16:55:37;0.0024;1884368
16:54:32;0.0024;60000
16:54:20;0.0024;55632
16:54:20;0.0024;8200
16:54:20;0.0024;40000
16:54:20;0.0024;1300000
16:54:20;0.0024;1000000
16:54:20;0.0024;100
16:54:20;0.0024;2408773
16:52:52;0.0025;200000
16:52:46;0.0024;250
16:51:32;0.0024;2590977
16:51:32;0.0024;200000
16:51:32;0.0024;1000000
16:51:32;0.0024;300000
16:51:32;0.0024;33000
16:51:32;0.0024;400
16:51:32;0.0024;40100
16:51:32;0.0024;9000000
16:51:32;0.0024;230000
16:51:32;0.0024;28833
16:51:32;0.0024;1000000
16:51:32;0.0024;1169
16:51:32;0.0024;42000
16:51:32;0.0024;4083333
16:51:32;0.0024;185000
16:51:26;0.0025;60001
16:51:13;0.0024;15000
16:50:48;0.0024;100
16:50:22;0.0025;41000
16:50:03;0.0024;206831
16:50:03;0.0024;100000
16:50:03;0.0024;100001
16:50:03;0.0024;400000
16:50:03;0.0024;87500
16:50:03;0.0024;1000000
16:50:03;0.0024;600000
16:50:03;0.0024;1582700
16:50:03;0.0024;922968
16:49:55;0.0025;1000
16:47:48;0.0025;31000
16:45:59;0.0025;10000
16:44:34;0.0024;144000
16:44:26;0.0024;50000
16:43:30;0.0024;1
16:43:07;0.0024;1
16:42:54;0.0024;1
16:42:42;0.0024;1
16:42:22;0.0025;40000
16:42:20;0.0024;1
16:42:05;0.0024;1
16:41:56;0.0024;1
16:41:43;0.0024;1
16:41:32;0.0024;1
16:41:22;0.0024;1
16:41:10;0.0025;50000
16:41:10;0.0024;1
16:40:55;0.0024;1
16:40:43;0.0024;1
16:40:33;0.0024;1
16:40:24;0.0024;1
16:40:15;0.0024;1
16:40:03;0.0024;1
16:39:52;0.0024;1
16:39:43;0.0024;1
16:39:33;0.0024;1
16:39:22;0.0024;1
16:39:09;0.0024;1
16:38:52;0.0024;1
16:38:31;0.0024;526536
16:38:31;0.0024;373464
16:38:25;0.0024;600000
16:38:07;0.0024;187500
16:38:02;0.0025;40000
16:37:58;0.0024;1
16:37:48;0.0025;10001
16:37:44;0.0024;1
16:37:34;0.0024;550450
16:37:30;0.0024;1
16:37:06;0.0024;276536
16:37:06;0.0024;723464
16:37:02;0.0025;83333
16:37:01;0.0024;1
16:36:48;0.0024;1
16:36:34;0.0024;1
16:36:04;0.0024;1
16:36:04;0.0025;271202
16:36:04;0.0025;145464
16:35:32;0.0024;176536
16:35:32;0.0024;41800
16:35:32;0.0024;1000000
16:35:32;0.0024;100000
16:35:32;0.0024;104166
16:35:32;0.0024;277498
16:35:01;0.0024;1
16:34:49;0.0024;1
16:34:33;0.0024;1
16:34:14;0.0024;1
16:34:00;0.0024;1
16:33:46;0.0024;1
16:33:33;0.0024;1
16:33:18;0.0024;1
16:33:03;0.0024;1
16:32:44;0.0024;1
16:32:26;0.0024;1
16:32:21;0.0025;200000
16:32:09;0.0024;22502
16:32:09;0.0024;100000
16:32:09;0.0024;208330
16:32:09;0.0024;85834
16:32:06;0.0024;1
16:31:51;0.0024;1
16:31:39;0.0024;1
16:31:24;0.0024;1
16:31:04;0.0024;1
16:30:29;0.0025;40000
16:30:16;0.0024;746806
16:30:16;0.0024;30000
16:30:16;0.0024;41667
16:30:16;0.0024;19000
16:30:16;0.0024;62527
16:30:03;0.0025;1700000
16:29:58;0.0024;85473
16:29:58;0.0024;478982
16:29:58;0.0024;100000
16:29:58;0.0024;20833
16:29:58;0.0024;40000
16:29:58;0.0024;150000
16:29:58;0.0024;50000
16:29:58;0.0024;1000000
16:29:58;0.0024;3074712
16:29:20;0.0025;100000
16:28:48;0.0024;500000
16:28:45;0.0024;1
16:28:22;0.0024;2614583
16:28:20;0.0024;1
16:28:11;0.0025;500000
16:27:49;0.0024;450000
16:27:45;0.0024;1
16:27:27;0.0024;1
16:27:09;0.0024;1
16:26:54;0.0024;1
16:26:41;0.0024;1
16:26:26;0.0024;1
16:26:01;0.0024;1
16:25:23;0.0024;1
16:25:11;0.0024;1
16:25:00;0.0025;150000
16:24:57;0.0024;1
16:24:53;0.0025;198478
16:24:42;0.0024;1
16:24:32;0.0024;49000
16:24:29;0.0024;1
16:24:13;0.0024;1
16:23:56;0.0024;1
16:23:35;0.0024;1
16:23:18;0.0024;1
16:22:59;0.0024;3311704
16:22:59;0.0024;45000
16:22:59;0.0024;150
16:22:59;0.0024;16000
16:22:59;0.0024;6500
16:22:59;0.0024;400000
16:22:59;0.0024;500000
16:22:59;0.0024;130000
16:22:59;0.0024;160000
16:22:59;0.0024;87500
16:22:59;0.0024;2343146
16:22:55;0.0024;1
16:22:22;0.0024;1
16:22:08;0.0024;1
16:21:56;0.0024;1
16:21:25;0.0024;1
16:20:06;0.0024;90000
16:19:59;0.0024;1
16:19:46;0.0024;1
16:19:28;0.0024;1
16:19:10;0.0024;1
16:18:48;0.0024;1
16:18:36;0.0025;41666
16:18:23;0.0024;140000
16:18:20;0.0024;1
16:18:05;0.0024;1
16:17:48;0.0024;1
16:17:34;0.0024;1
16:17:21;0.0024;1
16:17:18;0.0024;40000
16:16:38;0.0024;3000
16:15:58;0.0024;1
16:15:36;0.0024;1
16:15:30;0.0024;70000
16:15:16;0.0024;1
16:14:47;0.0024;1
16:14:33;0.0024;1
16:14:18;0.0024;1
16:14:01;0.0024;1
16:13:46;0.0025;3800
16:13:46;0.0024;1
16:13:32;0.0024;1
16:13:32;0.0024;60000
16:13:17;0.0024;1
16:13:01;0.0024;1
16:12:44;0.0024;1
16:12:26;0.0024;1
16:12:08;0.0024;1
16:11:41;0.0024;380000
16:11:20;0.0024;1
16:10:37;0.0025;80000
16:09:41;0.0025;100000
16:09:38;0.0025;1000
16:09:21;0.0025;480
16:08:36;0.0025;4000
16:08:32;0.0024;63981
16:08:32;0.0024;100000
16:08:32;0.0024;36019
16:08:12;0.0025;480
16:07:23;0.0024;100000
16:06:27;0.0025;41666
16:04:54;0.0025;40200
16:04:21;0.0024;1167360
16:04:21;0.0024;1616666
16:04:21;0.0024;50000
16:04:21;0.0024;45000
16:04:21;0.0024;208333
16:04:21;0.0024;208333
16:04:21;0.0024;75000
16:04:21;0.0024;129308
16:03:44;0.0025;9800
16:02:54;0.0025;90000
16:02:42;0.0025;10000
16:02:31;0.0024;153300
16:02:31;0.0024;846700
16:02:31;0.0024;2000000
16:02:14;0.0024;55000
16:01:50;0.0025;43750
16:01:08;0.0024;1000000
16:00:26;0.0025;44000
15:58:24;0.0024;114225
15:58:02;0.0025;64000
15:57:36;0.0024;1387500
15:57:31;0.0024;62941
15:57:08;0.0025;40
15:56:57;0.0025;10000
15:56:34;0.0024;12751
15:56:34;0.0024;60000
15:56:13;0.0025;100000
15:53:26;0.0025;83333
15:52:20;0.0024;200000
15:51:43;0.0024;2413118
15:51:43;0.0024;1000000
15:51:43;0.0024;208333
15:51:43;0.0024;50000
15:51:43;0.0024;33000
15:51:43;0.0024;1000000
15:51:43;0.0024;200000
15:51:43;0.0024;160325
15:51:43;0.0024;3060500
15:51:43;0.0024;300000
15:51:43;0.0024;1574723
15:51:24;0.0025;650000
15:51:13;0.0024;113500
15:50:59;0.0024;2000000
15:45:49;0.0024;17
15:43:24;0.0024;625260
15:43:24;0.0024;250000
15:43:24;0.0024;80000
15:43:24;0.0024;100
15:43:24;0.0024;200000
15:43:24;0.0024;87500
15:43:24;0.0024;1000000
15:43:24;0.0024;87500
15:43:24;0.0024;20000
15:43:24;0.0024;350
15:43:24;0.0024;250000
15:43:24;0.0024;30000
15:43:24;0.0024;93750
15:43:24;0.0024;500000
15:43:24;0.0024;500000
15:43:24;0.0024;1000000
15:43:24;0.0024;275540
15:43:04;0.0024;3724460
15:43:04;0.0024;30000
15:43:04;0.0024;500000
15:43:04;0.0024;26250
15:43:04;0.0024;719290
15:43:04;0.0025;625
15:42:54;0.0024;410000
15:42:49;0.0024;283300
15:42:49;0.0024;4200
15:42:49;0.0024;100000
15:42:07;0.0024;2204043
15:42:07;0.0024;75000
15:42:07;0.0024;200000
15:42:07;0.0024;100000
15:42:07;0.0024;160000
15:42:07;0.0024;50000
15:42:07;0.0024;579974
15:42:07;0.0024;5990
15:42:07;0.0024;19083
15:42:07;0.0024;208333
15:42:07;0.0024;1267477
15:41:48;0.0024;1000000
15:41:42;0.0024;5000000
15:41:42;0.0024;2732522
15:41:42;0.0024;2267478
15:41:41;0.0024;5000000
15:41:39;0.0024;2732521
15:41:39;0.0024;50000
15:41:39;0.0024;3107115
15:41:39;0.0024;150000
15:41:39;0.0024;50000
15:41:39;0.0024;8640041
15:41:39;0.0024;1500000
15:41:39;0.0024;150000
15:41:39;0.0024;1000000
15:41:39;0.0024;999999
15:41:39;0.0024;590324
15:41:38;0.0024;369247
15:41:37;0.0024;40428
15:41:37;0.0024;999999
15:41:37;0.0024;599998
15:41:37;0.0024;100000
15:41:37;0.0024;1592726
15:41:35;0.0024;133187
15:41:32;0.0024;4458234
15:41:32;0.0024;3815852
15:41:32;0.0024;280000
15:41:32;0.0024;5485514
15:41:32;0.0024;9999998
15:40:24;0.0024;26
15:38:23;0.0025;310000
15:37:53;0.0025;6521
15:37:09;0.0025;38000
15:35:10;0.0025;400000
15:34:35;0.0025;160000
15:34:34;0.0025;54000
15:32:27;0.0025;20000
15:29:39;0.0025;179453
15:29:39;0.0025;80000
15:29:39;0.0025;80000
15:29:39;0.0025;260547
15:29:29;0.0025;500000
15:28:12;0.0025;40000
15:27:08;0.0025;360000
15:21:34;0.0025;15000
15:21:34;0.0024;155000
15:18:49;0.0025;40000
15:15:53;0.0025;48192
15:15:48;0.0025;500000
15:15:16;0.0024;4000000
15:15:09;0.0024;514487
15:15:09;0.0024;3485513
15:15:02;0.0024;4000000
15:14:04;0.0025;59600
15:12:11;0.0025;100000
15:12:09;0.0025;40000
15:07:04;0.0025;40000
15:07:03;0.0024;10000
15:06:58;0.0024;1000
15:04:13;0.0024;1588000
15:00:54;0.0024;90
15:00:50;0.0024;1120251
15:00:04;0.0025;20000
14:59:55;0.0025;2000000
14:58:33;0.0025;41000
14:57:38;0.0025;40000
14:57:16;0.0024;361000
14:53:24;0.0025;10000
14:53:20;0.0025;1998000
14:52:32;0.0024;5000
14:51:55;0.0025;96000
14:51:12;0.0024;49790
14:48:59;0.0025;187500
14:48:40;0.0025;70000
14:48:07;0.0024;1300000
14:47:17;0.0025;5454
14:46:49;0.0025;19230
14:46:39;0.0025;50000
14:46:29;0.0024;233846
14:45:42;0.0025;2000
14:42:42;0.0024;93133
14:42:42;0.0024;777237
14:42:17;0.0025;100000
14:37:50;0.0024;600922
14:36:20;0.0025;37000
14:36:19;0.0025;100000
14:34:21;0.0025;4800
14:33:16;0.0025;300000
14:32:41;0.0024;900000
14:31:30;0.0025;150000
14:31:20;0.0025;60000
14:30:45;0.0025;19000
14:28:45;0.0025;200000
14:26:40;0.0024;1229166
14:25:39;0.0025;25000
14:23:08;0.0025;4000
14:22:06;0.0024;46900
14:20:18;0.0025;130000
14:18:05;0.0025;21310
14:15:25;0.0025;400000
14:12:32;0.0025;1800000
14:11:37;0.0024;404026
14:11:37;0.0024;195974
14:11:37;0.0024;240000
14:08:53;0.0025;40000
14:08:34;0.0024;1000000
14:07:00;0.0025;72000
14:05:42;0.0025;165000
14:05:41;0.0024;1000000
14:05:26;0.0025;37353
14:05:26;0.0025;12647
14:04:15;0.0025;50000
14:04:10;0.0024;20
14:03:25;0.0024;1000000
14:00:59;0.0025;3000
13:57:10;0.0024;400001
13:57:10;0.0024;99999
13:55:50;0.0024;100000
13:53:50;0.0025;10750
13:51:42;0.0024;50
13:50:36;0.0024;1000000
13:50:03;0.0025;48000
13:49:31;0.0024;1
13:49:08;0.0024;1
13:48:49;0.0025;41666
13:47:31;0.0024;1
13:46:53;0.0025;97687
13:46:53;0.0025;375
13:46:53;0.0025;375
13:46:53;0.0025;375
13:46:53;0.0025;375
13:46:53;0.0025;375
13:46:53;0.0025;55438
13:46:48;0.0025;50000
13:44:27;0.0025;480
13:44:21;0.0025;744779
13:43:21;0.0024;2250000
13:42:20;0.0024;900000
13:41:03;0.0025;2231
13:39:18;0.0025;453344
13:38:09;0.0025;2750
13:37:23;0.0025;20000
13:36:28;0.0025;19
13:34:51;0.0025;8000
13:34:38;0.0024;1407213
13:34:29;0.0024;204023
13:34:29;0.0024;3977
13:33:17;0.0024;844669
13:33:17;0.0024;50000
13:33:17;0.0024;75000
13:33:17;0.0024;30331
13:33:03;0.0024;15
13:29:12;0.0025;200000
13:27:46;0.0024;700000
13:26:57;0.0024;100000
13:26:36;0.0024;169669
13:21:54;0.0024;63821
13:21:07;0.0024;214500
13:19:58;0.0025;100000
13:19:23;0.0025;250
13:18:16;0.0024;266201
13:18:16;0.0024;333799
13:17:07;0.0025;50000
13:13:06;0.0025;7692
13:10:56;0.0025;6000
13:09:37;0.0025;40000
13:09:07;0.0025;5400
13:08:07;0.0024;200000
13:06:21;0.0025;60000
13:05:57;0.0025;12000
13:05:57;0.0025;388000
13:04:48;0.0025;38000
13:00:58;0.0025;100000
12:57:27;0.0025;8000
12:57:25;0.0024;8900
12:54:56;0.0024;180000
12:53:51;0.0025;300000
12:50:13;0.0025;474524
12:50:11;0.0025;232000
12:46:48;0.0025;58000
12:45:50;0.0025;61869
12:45:33;0.0024;100
12:44:09;0.0025;10000
12:42:28;0.0025;162000
12:41:44;0.0025;291666
12:41:09;0.0024;1657301
12:41:09;0.0024;100
12:41:09;0.0024;342599
12:38:38;0.0024;25000
12:37:34;0.0025;248689
12:37:04;0.0025;60000
12:36:38;0.0024;500000
12:34:28;0.0024;1
12:33:52;0.0025;258900
12:33:52;0.0025;45500
12:33:52;0.0025;255600
12:33:32;0.0024;1
12:33:14;0.0025;20000
12:32:57;0.0024;1
12:32:08;0.0025;11000
12:31:58;0.0025;95000
12:31:24;0.0024;1
12:31:01;0.0024;80000
12:30:59;0.0024;1
12:30:53;0.0024;1000000
12:30:49;0.0024;300
12:30:29;0.0025;250000
12:30:23;0.0024;1
12:30:06;0.0025;13000
12:29:40;0.0024;1
12:29:17;0.0024;1
12:28:18;0.0024;1
12:27:54;0.0024;1
12:27:35;0.0024;1
12:27:02;0.0024;1
12:26:35;0.0024;1
12:26:05;0.0025;40000
12:25:39;0.0024;1
12:25:28;0.0025;500000
12:25:13;0.0024;1
12:23:37;0.0025;41666
12:23:35;0.0025;200000
12:23:02;0.0024;1
12:22:39;0.0024;1
12:22:32;0.0025;379749
12:22:11;0.0024;1
12:21:59;0.0025;40000
12:20:48;0.0024;450000
12:20:40;0.0024;1
12:20:39;0.0024;50000
12:20:07;0.0024;1
12:19:49;0.0025;100000
12:19:32;0.0024;1
12:18:50;0.0024;1
12:18:22;0.0024;100000
12:18:13;0.0025;100000
12:18:09;0.0025;100000
12:17:42;0.0025;492002
12:17:14;0.0024;1154000
12:17:14;0.0024;76000
12:16:10;0.0025;35435
12:16:10;0.0025;954565
12:14:51;0.0025;100000
12:13:47;0.0024;2500000
12:13:35;0.0024;4000000
12:13:24;0.0024;4000000
12:13:16;0.0025;407579
12:13:16;0.0025;793925
12:13:16;0.0025;375
12:13:16;0.0025;200000
12:13:16;0.0025;375
12:13:16;0.0025;375
12:13:16;0.0025;375
12:13:16;0.0025;375
12:13:16;0.0025;96621
12:12:08;0.0024;96000
12:11:10;0.0024;2000000
12:11:02;0.0025;35714
12:10:56;0.0025;244779
12:09:44;0.0025;2000000
12:07:05;0.0025;640469
12:05:54;0.0025;40000
12:04:42;0.0025;100000
12:04:03;0.0024;20000
12:03:23;0.0025;129749
12:01:20;0.0024;130140
12:01:20;0.0024;208333
12:01:20;0.0024;208333
12:01:20;0.0024;208333
12:01:20;0.0024;208333
12:01:20;0.0024;36528
12:00:46;0.0025;360000
11:59:32;0.0025;48156
11:59:00;0.0024;1
11:57:42;0.0025;40000
11:57:00;0.0025;2000000
11:56:11;0.0025;540433
11:56:11;0.0025;98038
11:54:06;0.0024;5
11:53:31;0.0025;480
11:52:47;0.0025;40000
11:52:24;0.0025;480
11:52:00;0.0025;7665
11:52:00;0.0025;42635
11:49:54;0.0025;250000
11:44:18;0.0024;200000
11:43:40;0.0025;50000
11:43:16;0.0025;175
11:43:00;0.0025;67365
11:43:00;0.0025;50000
11:43:00;0.0025;52635
11:40:23;0.0024;171800
11:40:23;0.0024;200000
11:40:23;0.0024;208200
11:40:23;0.0024;150000
11:40:01;0.0024;300000
11:37:32;0.0025;25000
11:35:27;0.0025;5000
11:35:07;0.0025;41666
11:34:48;0.0024;100000
11:32:12;0.0024;300000
11:31:09;0.0025;480
11:30:37;0.0024;78000
11:30:28;0.0025;200000
11:29:54;0.0024;100
11:29:54;0.0024;1000000
11:29:54;0.0024;5000000
11:29:53;0.0024;977788
11:29:52;0.0024;12438232
11:29:52;0.0024;1000000
11:29:52;0.0024;100
11:29:52;0.0024;1561666
11:29:51;0.0024;8000000
11:29:49;0.0024;2000000
11:29:42;0.0024;2000000
11:29:24;0.0024;75000
11:29:24;0.0024;100000
11:29:24;0.0024;1667082
11:29:24;0.0024;130000
11:29:24;0.0024;4466251
11:29:24;0.0024;5533749
11:29:24;0.0024;458333
11:29:24;0.0024;250000
11:29:24;0.0024;625000
11:29:24;0.0024;2000000
11:29:24;0.0024;5000000
11:29:24;0.0024;5000000
11:29:24;0.0024;1132917
11:29:24;0.0024;6636053
11:29:24;0.0024;6037281
11:29:23;0.0024;13962718
11:29:23;0.0024;100
11:29:23;0.0024;1037180
11:29:10;0.0024;720000
11:29:07;0.0024;3867083
11:29:07;0.0024;206250
11:29:07;0.0024;926667
11:28:44;0.0025;105699
11:28:44;0.0025;150000
11:28:44;0.0025;119301
11:28:39;0.0024;4073333
11:28:39;0.0024;3426667
11:28:18;0.0024;1573333
11:28:18;0.0024;760000
11:28:15;0.0024;150000
11:28:12;0.0024;4090000
11:28:12;0.0024;3410000
11:27:23;0.0024;500000
11:26:58;0.0024;500000
11:26:27;0.0024;590000
11:26:04;0.0025;47000
11:26:02;0.0024;750000
11:25:24;0.0024;500000
11:25:21;0.0024;261
11:24:13;0.0024;500000
11:24:10;0.0025;33699
11:24:10;0.0025;6301
11:24:10;0.0025;193699
11:24:10;0.0025;200000
11:24:10;0.0025;63821
11:24:09;0.0024;300000
11:24:09;0.0024;1000000
11:24:09;0.0024;3500000
11:24:09;0.0024;500000
11:24:09;0.0024;208000
11:24:09;0.0024;208000
11:24:09;0.0024;500000
11:24:09;0.0024;726092
11:24:09;0.0024;1000000
11:24:09;0.0024;75000
11:24:09;0.0024;60876
11:24:09;0.0024;1000000
11:24:09;0.0024;1500000
11:24:09;0.0024;250000
11:24:09;0.0024;770000
11:24:09;0.0024;4894590
11:24:09;0.0024;10105410
11:24:09;0.0024;1000000
11:24:09;0.0024;750000
11:24:09;0.0024;490000
11:24:09;0.0024;6000000
11:24:09;0.0024;1000000
11:24:09;0.0024;500000
11:24:09;0.0024;154589
11:24:09;0.0024;357411
11:24:09;0.0024;235000
11:24:09;0.0024;1000000
11:24:09;0.0024;1837163
11:24:09;0.0024;1605000
11:24:09;0.0024;17867
11:24:09;0.0024;500000
11:24:09;0.0024;5000000
11:24:09;0.0024;5000000
11:24:09;0.0024;4447558
11:24:09;0.0024;552442
11:24:09;0.0024;200000
11:24:09;0.0024;438000
11:24:09;0.0024;809558
11:24:09;0.0024;1390442
11:24:09;0.0024;500000
11:24:09;0.0024;445870
11:24:09;0.0024;963688
11:24:09;0.0024;4936312
11:24:09;0.0024;65846
11:24:09;0.0024;4934154
11:24:09;0.0024;65846
11:24:09;0.0024;1234155
11:24:09;0.0024;2265845
11:24:09;0.0024;7734154
11:24:09;0.0024;170000
11:24:09;0.0024;1500000
11:24:09;0.0024;100
11:24:09;0.0024;505833
11:24:09;0.0024;208000
11:24:09;0.0024;1
11:24:09;0.0024;8092390
11:24:08;0.0024;907610
11:24:08;0.0024;6192390
11:24:05;0.0024;266624
11:24:05;0.0024;100000
11:24:05;0.0024;4633376
11:23:51;0.0023;500000
11:23:50;0.0024;5000000
11:23:36;0.0024;275331
11:23:36;0.0024;463157
11:23:36;0.0024;500000
11:23:36;0.0024;2500000
11:23:36;0.0024;217391
11:23:36;0.0024;70000
11:23:36;0.0024;500000
11:23:36;0.0024;474121
11:23:21;0.0023;100000
11:22:28;0.0023;120000
11:22:20;0.0024;25879
11:22:20;0.0024;80371
11:20:43;0.0024;240000
11:20:42;0.0024;24133
11:20:42;0.0024;121700
11:20:05;0.0024;554130
11:20:05;0.0024;445870
11:19:06;0.0023;100000
11:18:21;0.0024;250000
11:17:59;0.0024;500000
11:17:43;0.0024;150000
11:17:21;0.0024;200000
11:15:57;0.0023;130000
11:14:20;0.0023;1022211
11:14:20;0.0023;95000
11:14:20;0.0023;75000
11:14:20;0.0023;230000
11:14:20;0.0023;700000
11:14:20;0.0023;147560
11:14:20;0.0023;45000
11:14:20;0.0023;500000
11:14:20;0.0023;880000
11:14:20;0.0023;73913
11:14:20;0.0023;1230000
11:14:20;0.0023;260000
11:14:20;0.0023;1000000
11:14:20;0.0023;100000
11:14:20;0.0023;88191
11:14:20;0.0023;263
11:14:20;0.0023;500000
11:14:20;0.0023;500000
11:14:20;0.0023;750000
11:14:20;0.0023;100000
11:14:20;0.0023;250000
11:14:20;0.0023;44000
11:14:20;0.0023;43700
11:14:20;0.0023;600000
11:14:20;0.0023;765162
11:14:13;0.0024;60000
11:12:32;0.0023;49669
11:12:32;0.0023;50000
11:12:32;0.0023;100000
11:12:32;0.0023;5000
11:12:32;0.0023;500
11:12:32;0.0023;50000
11:12:32;0.0023;1000000
11:12:32;0.0023;500000
11:12:32;0.0023;50000
11:12:32;0.0023;1000
11:12:32;0.0023;1000000
11:12:32;0.0023;2000000
11:12:32;0.0023;200000
11:12:32;0.0023;80000
11:12:32;0.0023;100000
11:12:32;0.0023;8000
11:12:32;0.0023;10000
11:12:32;0.0023;10000
11:12:32;0.0023;10000
11:12:32;0.0023;775831
11:12:14;0.0024;300000
11:12:06;0.0024;2117610
11:12:06;0.0024;6882390
11:11:53;0.0024;2117610
11:11:53;0.0024;2882390
11:11:53;0.0024;206788
11:11:53;0.0024;5000000
11:11:53;0.0024;910822
11:11:53;0.0024;4089178
11:11:53;0.0024;5000000
11:11:53;0.0024;910821
11:11:53;0.0024;1000000
11:11:53;0.0024;200000
